id,chance_of_playing_next_round,chance_of_playing_this_round,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,points_per_game,second_name,selected_by_percent,team,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,singular_name_short
147,,,0,0.0,0.5,0,Adam,0.0,False,,,44,1.0,Webster,0.1,5,1,1825,255,4474,497,0.0,0.2,Webster,14,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.02,0.02,0.00,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,DEF
148,,,1,4.3,4.8,2,Danny,4.3,False,,,57,6.2,Welbeck,18.5,5,25,1948264,188390,412576,96684,0.8,4.4,Welbeck,336,2,1,2,2,0,0,0,0,0,0,6,4,1.59,0.20,1.79,4.20,0.43,0.0,0.05,0.48,1.12,0.54,1.07,0.54,FWD
149,100.0,75.0,0,0.0,0.4,0,Mats,0.0,False,,2024-08-29T09:30:04.701478Z,50,6.0,Wieffer,0.1,5,6,10386,59,12203,810,0.0,1.2,Wieffer,90,0,1,1,0,0,0,0,0,0,0,0,1,0.00,0.02,0.02,0.45,0.0,0.0,0.02,0.02,0.45,0.0,1.0,1.0,MID
595,25.0,50.0,0,0.0,0.2,0,Brajan,0.0,False,Knock - 25% chance of playing,2024-08-30T04:00:05.748621Z,54,0.0,Gruda,0.0,5,0,496,11,2446,174,0.0,0.0,Gruda,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
600,,,0,2.0,2.5,3,Yasin,2.0,False,,,50,1.8,Ayari,0.0,5,7,1677,377,988,180,0.4,1.4,Ayari,165,0,0,1,1,0,0,0,0,0,0,0,1,0.52,0.39,0.91,2.32,0.28,0.0,0.21,0.49,1.27,0.55,0.55,0.55,MID
601,0.0,0.0,0,0.0,0.0,0,Andrew,0.0,False,Loaned to Stoke City,2024-08-20T12:19:09.002604Z,50,0.0,Moran,0.0,5,0,24,0,432,18,0.0,0.0,Moran,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
615,0.0,0.0,0,0.0,0.0,0,Carl,0.0,False,Loaned to Hull City,2024-08-31T06:28:38.039682Z,40,0.0,Rushworth,0.1,5,0,6698,0,4773,375,0.0,0.0,Rushworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
618,,,0,1.7,2.2,3,Georginio,1.7,False,,,55,1.7,Rutter,0.1,5,5,5364,661,2451,419,0.3,0.9,Georginio,85,0,0,1,0,0,0,0,0,0,0,0,1,0.54,0.11,0.65,1.25,0.57,0.0,0.12,0.69,1.32,0.0,1.06,1.06,MID
628,100.0,100.0,0,0.5,1.0,1,Ferdi,0.5,False,,2024-09-08T23:30:05.413986Z,45,1.0,Kadioglu,0.2,5,1,22185,3116,6957,879,0.1,0.2,F.Kadıoğlu,23,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0.05,0.14,0.12,0.0,0.08,0.2,0.55,0.0,0.0,0.0,DEF
629,0.0,0.0,0,0.0,0.0,0,Matt,0.0,False,Ankle injury - Unknown return date,2024-08-28T16:30:04.729425Z,55,0.0,O'Riley,0.0,5,0,637,68,319,58,0.0,0.0,O'Riley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
150,0.0,0.0,0,0.0,0.0,0,Andrey,0.0,False,Has joined Strasbourg on a season-long loan,2024-08-05T10:16:34.176364Z,45,0.0,Nascimento dos Santos,0.0,6,0,0,0,460,28,0.0,0.0,Andrey Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
151,0.0,0.0,0,0.0,0.0,0,Ângelo Gabriel,0.0,False,Transferred to Al-Nassr,2024-09-05T10:38:18.297070Z,45,0.0,Borges Damaceno,0.2,6,0,5940,0,17261,2638,0.0,0.0,Ângelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
153,,,0,0.0,0.0,0,Benoît,0.0,False,,,44,0.0,Badiashile,0.1,6,0,3691,235,7567,816,0.0,0.0,B.Badiashile,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
154,,,0,0.0,0.0,0,Lucas,0.0,False,,,40,0.0,Bergström,0.3,6,0,8155,744,6230,796,0.0,0.0,Bergström,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
155,,,0,0.0,0.0,0,Marcus,0.0,False,,,40,0.0,Bettinelli,0.4,6,0,5325,486,6259,787,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
157,,,0,2.3,2.3,3,Moisés,2.3,False,,,49,2.0,Caicedo Corozo,0.6,6,8,26259,8533,34648,3936,0.5,1.6,Caicedo,345,0,0,1,5,0,0,0,1,0,0,0,4,0.05,0.21,0.26,4.79,0.01,0.0,0.05,0.06,1.25,1.3,1.04,0.26,MID
158,,,0,0.0,0.0,0,Cesare,0.0,False,,,45,0.0,Casadei,0.1,6,0,8331,1173,8561,1225,0.0,0.0,Casadei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
160,,,0,0.0,0.0,0,Ben,0.0,False,,,48,0.0,Chilwell,0.6,6,0,12373,1558,49274,4287,0.0,0.0,Chilwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
161,,,0,0.0,0.0,0,Carney,0.0,False,,,49,0.0,Chukwuemeka,0.1,6,0,2691,261,3898,493,0.0,0.0,Chukwuemeka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
162,,,0,2.7,2.7,5,Levi,2.7,False,,,45,2.2,Colwill,1.5,6,9,128111,17926,58810,5952,0.6,2.0,Colwill,360,0,0,1,5,0,0,0,1,0,0,0,4,0.18,0.17,0.35,4.91,0.04,0.0,0.04,0.08,1.23,1.25,1.0,0.25,DEF
163,,,0,2.3,2.3,5,Marc,2.3,False,,,50,2.2,Cucurella Saseta,6.0,6,9,198984,24706,253544,21267,0.5,1.8,Cucurella,341,0,0,1,4,0,0,0,2,0,0,0,4,0.00,0.24,0.24,4.71,0.0,0.0,0.06,0.06,1.24,1.06,1.06,0.26,DEF
164,0.0,0.0,0,0.0,0.0,0,David Datro,0.0,False,Transferred to AEK Athens,2024-09-11T14:26:52.770225Z,54,0.0,Fofana,0.1,6,0,4727,0,11256,2107,0.0,0.0,D.D.Fofana,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
165,,,0,0.0,0.0,0,Deivid Washington,0.0,False,,,50,0.0,de Souza Eugênio,0.1,6,0,6711,1194,7461,1181,0.0,0.0,Deivid,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
166,,,0,0.3,0.3,0,Kiernan,0.3,False,,,58,1.0,Dewsbury-Hall,0.2,6,2,3493,254,16418,1549,0.1,0.3,Dewsbury-Hall,38,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.01,0.01,0.23,0.0,0.0,0.02,0.02,0.54,2.37,0.0,0.0,MID
167,,,0,2.0,2.0,6,Axel,2.0,False,,,44,6.0,Disasi,0.4,6,6,10730,3997,23454,1529,0.5,1.4,Disasi,61,0,0,1,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,1.55,0.0,0.0,0.0,0.0,2.29,0.0,1.48,1.48,DEF
168,,,0,1.3,1.3,0,Enzo,1.3,False,,,50,2.0,Fernández,1.6,6,6,91385,5983,104219,17048,0.3,1.2,Enzo,270,0,0,0,5,0,0,0,0,0,0,0,3,0.22,0.20,0.42,3.13,0.07,0.0,0.07,0.14,1.04,1.67,1.0,0.0,MID
169,0.0,0.0,0,0.0,0.0,0,Conor,0.0,False,Transferred to Atletico Madrid,2024-08-22T11:20:34.236891Z,59,0.0,Gallagher,0.2,6,0,1567,0,67285,1499,0.0,0.0,Gallagher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
170,0.0,0.0,0,0.0,0.0,0,Alfie,0.0,False,Has joined Sheffield United on a season-long,2024-08-09T11:15:16.064928Z,40,0.0,Gilchrist,0.1,6,0,0,0,4761,330,0.0,0.0,Gilchrist,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
171,50.0,0.0,0,0.3,0.0,0,Malo,0.7,False,Thigh injury - 50% chance of playing,2024-09-02T01:30:06.042221Z,49,1.0,Gusto,1.8,6,3,96603,217,228319,43209,0.1,0.6,Gusto,253,0,0,0,5,0,0,0,1,0,0,0,3,0.03,0.11,0.14,2.82,0.01,0.0,0.04,0.05,1.0,1.78,1.07,0.0,DEF
172,0.0,0.0,0,0.0,0.0,0,Reece,0.0,False,Hamstring injury - Unknown return date,2024-07-17T13:30:05.006577Z,50,0.0,James,0.1,6,0,2141,133,6461,871,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
173,25.0,25.0,0,0.0,0.0,0,Omari,0.0,False,Hamstring injury - 25% chance of playing,2024-09-08T23:00:06.668188Z,45,0.0,Kellyman,0.0,6,0,1630,38,2634,453,0.0,0.0,Kellyman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
174,50.0,0.0,0,0.0,0.0,0,Roméo,0.0,False,Hamstring injury - 50% chance of playing,2024-08-27T11:00:05.591579Z,45,2.0,Lavia,1.0,6,2,98570,1020,114258,10364,0.0,0.4,Lavia,65,0,0,0,1,0,0,0,0,0,0,0,1,0.00,0.18,0.18,0.66,0.0,0.0,0.25,0.25,0.91,1.38,1.38,0.0,MID
175,0.0,0.0,0,0.0,0.0,0,Romelu,0.0,False,Permanent transfer to Napoli,2024-08-30T10:21:53.872158Z,63,0.0,Lukaku Bolingoli,0.3,6,0,8049,0,55450,2168,0.0,0.0,Lukaku,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
176,0.0,0.0,0,0.0,0.0,0,Malang,0.0,False,Permanent move to RC Lens,2024-07-29T09:46:25.583703Z,45,0.0,Sarr,0.0,6,0,0,0,378,20,0.0,0.0,M.Sarr,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
177,,,1,8.3,8.3,3,Noni,8.3,False,,,66,8.3,Madueke,12.3,6,25,1520487,101387,439040,98750,1.3,3.8,Madueke,235,3,0,1,3,0,0,0,0,0,0,3,3,1.24,0.15,1.39,3.72,0.47,0.0,0.06,0.53,1.42,1.15,1.15,0.38,MID
178,,,0,0.0,0.0,0,Marc,0.0,False,,,50,1.0,Guiu Paz,0.7,6,1,44249,3044,57594,7536,0.0,0.2,Marc Guiu,24,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.11,0.0,0.0,0.0,0.0,0.41,3.75,0.0,0.0,FWD
179,,,0,0.7,0.7,0,Mykhailo,0.7,False,,,63,1.0,Mudryk,0.3,6,2,10037,746,23335,2448,0.1,0.3,Mudryk,61,0,0,0,2,0,0,0,0,0,0,0,1,0.00,0.16,0.16,2.06,0.0,0.0,0.24,0.24,3.04,2.95,1.48,0.0,MID
180,,,1,5.7,5.7,1,Nicolas,5.7,False,,,76,4.8,Jackson,6.9,6,19,722155,63351,268425,63760,0.8,2.5,N.Jackson,300,2,1,1,4,0,0,0,2,0,0,2,4,2.29,0.08,2.37,4.45,0.69,0.0,0.02,0.71,1.34,1.2,1.2,0.3,FWD
181,,,0,3.0,3.0,7,Christopher,3.0,False,,,62,2.5,Nkunku,4.8,6,10,159339,28855,1211439,27102,0.5,1.6,Nkunku,79,1,0,0,1,0,0,0,0,0,0,1,1,0.45,0.10,0.55,1.19,0.51,0.0,0.11,0.62,1.36,1.14,1.14,0.0,MID
182,100.0,100.0,1,8.7,8.7,3,Cole,8.7,True,,2024-09-04T10:00:05.275173Z,106,7.0,Palmer,39.6,6,28,1384495,116535,1055620,113926,0.8,2.6,Palmer,352,1,4,1,5,0,0,0,2,0,0,4,4,0.85,1.07,1.92,4.79,0.22,0.0,0.27,0.49,1.22,1.28,1.02,0.26,MID
183,0.0,0.0,0,0.0,0.0,0,Đorđe,0.0,False,Loaned to Strasbourg,2024-08-31T06:26:07.653045Z,44,0.0,Petrović,0.4,6,0,2753,0,45022,4104,0.0,0.0,Petrović,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
184,,,0,1.0,1.0,2,Renato,1.0,False,,,45,1.3,Palma Veiga,0.3,6,4,23234,6905,10771,2094,0.2,0.9,Renato Veiga,107,0,0,1,1,0,0,0,1,0,0,0,1,0.04,0.01,0.05,1.98,0.03,0.0,0.01,0.04,1.67,0.84,0.84,0.84,MID
185,,,1,6.0,6.0,15,Robert,6.0,False,,,45,5.0,Sánchez,5.8,6,20,435820,158850,146006,13506,1.3,4.4,Sánchez,360,0,0,1,5,0,1,0,1,0,14,3,4,0.00,0.00,0.00,4.91,0.0,3.5,0.0,0.0,1.23,1.25,1.0,0.25,GKP
187,,,0,0.3,0.3,1,Tosin,0.3,False,,,44,1.0,Adarabioyo,0.2,6,1,1822,439,12081,879,0.1,0.2,Tosin,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.22,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,DEF
189,,,0,3.0,3.0,7,Wesley,3.0,False,,,45,2.5,Fofana,0.7,6,10,50125,13664,23497,3334,0.7,2.2,W.Fofana,360,0,0,1,5,0,0,0,2,0,0,2,4,0.04,0.08,0.12,4.91,0.01,0.0,0.02,0.03,1.23,1.25,1.0,0.25,DEF
386,,,0,1.0,1.0,3,Jadon,1.0,False,,,63,3.0,Sancho,0.7,6,3,51962,37598,28569,3752,0.2,0.5,Sancho,45,0,1,0,0,0,0,0,1,0,0,0,0,0.00,0.14,0.14,0.48,0.0,0.0,0.28,0.28,0.96,0.0,0.0,0.0,MID
560,,,0,1.7,1.7,1,Pedro,1.7,False,,,64,1.5,Lomba Neto,0.8,6,6,44405,2166,82649,11706,0.3,0.9,Neto,179,0,1,0,2,0,0,0,1,0,0,0,2,0.04,0.26,0.30,1.70,0.02,0.0,0.13,0.15,0.85,1.01,1.01,0.0,MID
575,0.0,0.0,0,0.0,0.0,0,Caleb,0.0,False,Loaned to Strasbourg,2024-08-13T07:07:06.645739Z,40,0.0,Wiley,0.0,6,0,0,0,2504,137,0.0,0.0,Wiley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
581,,,0,0.0,0.0,0,Filip,0.0,False,,,44,0.0,Jørgensen,0.3,6,0,3775,218,15756,1714,0.0,0.0,Jørgensen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
621,,,0,2.3,2.3,0,João,2.3,False,,,65,2.3,Félix Sequeira,0.9,6,7,130534,4765,69951,20696,0.4,1.1,João Félix,83,1,0,0,0,0,0,0,1,0,0,0,0,0.22,0.04,0.26,0.65,0.24,0.0,0.04,0.28,0.7,0.0,0.0,0.0,MID
11,,,0,0.7,1.2,2,Eddie,0.7,False,,,59,2.0,Nketiah,0.9,7,2,91504,17840,43475,7750,0.1,0.3,Nketiah,90,0,0,0,2,0,0,0,0,0,0,0,1,0.34,0.23,0.57,1.23,0.34,0.0,0.23,0.57,1.23,2.0,1.0,0.0,FWD
159,0.0,0.0,0,0.0,0.0,0,Trevoh,0.0,False,Abdominal injury - Expected back 28 Sep,2024-09-13T15:30:06.602568Z,44,0.0,Chalobah,0.2,7,0,9481,50,13956,2865,0.0,0.0,Chalobah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
190,0.0,0.0,0,0.0,0.0,0,Naouirou,0.0,False,Loaned to Rennes,2024-08-31T06:25:25.419519Z,45,0.0,Ahamada,0.2,7,0,6178,0,21723,2196,0.0,0.0,Ahamada,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
193,75.0,,0,1.3,2.2,1,Cheick,1.7,False,Toe Injury - 75% chance of playing,2024-09-14T18:00:06.266238Z,49,2.0,Doucouré,0.1,7,6,10522,204,7978,2190,0.3,1.2,C.Doucouré,91,0,1,0,1,0,0,0,0,0,0,0,1,0.04,0.01,0.05,1.31,0.04,0.0,0.01,0.05,1.3,0.99,0.99,0.0,MID
194,,,0,1.0,1.5,0,Chris,1.0,False,,,45,1.0,Richards,0.2,7,3,3861,225,6882,1040,0.2,0.7,C.Richards,253,0,0,0,5,0,0,0,1,0,0,0,3,0.12,0.01,0.13,4.99,0.04,0.0,0.0,0.04,1.78,1.78,1.07,0.0,DEF
195,0.0,0.0,0,0.0,0.0,0,Chadi,0.3,False,Knee injury - Expected back 23 Nov,2024-08-28T16:30:04.488064Z,44,1.0,Riad Dnanou,0.1,7,1,1366,27,9804,808,0.1,0.2,Chadi Riad,90,0,0,0,2,0,0,0,0,0,0,0,1,0.00,0.02,0.02,1.39,0.0,0.0,0.02,0.02,1.39,2.0,1.0,0.0,DEF
196,,,0,1.0,1.5,1,Nathaniel,1.0,False,,,44,1.5,Clyne,0.1,7,3,3793,308,5115,560,0.2,0.7,Clyne,153,0,0,0,3,0,0,0,0,0,0,0,2,0.00,0.02,0.02,3.49,0.0,0.0,0.01,0.01,2.05,1.76,1.18,0.0,DEF
197,0.0,0.0,0,0.0,0.0,0,Malcolm,0.0,False,Season long loan to Oxford United,2024-08-06T17:23:26.723638Z,45,0.0,Ebiowei,0.0,7,0,0,0,357,24,0.0,0.0,Ebiowei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
199,,,1,4.7,5.2,2,Eberechi,4.7,False,,,69,4.0,Eze,25.2,7,16,697445,50415,1371595,154188,0.7,2.3,Eze,360,1,0,0,7,0,0,0,0,0,0,3,4,1.51,0.62,2.13,6.48,0.38,0.0,0.16,0.54,1.62,1.75,1.0,0.0,MID
200,,,0,1.3,1.8,1,Marc,1.3,False,,,45,1.0,Guéhi,5.6,7,4,77601,6221,213474,29641,0.3,0.9,Guéhi,360,0,0,0,7,0,0,0,1,0,0,0,4,0.00,0.10,0.10,6.48,0.0,0.0,0.02,0.02,1.62,1.75,1.0,0.0,DEF
201,,,0,2.0,2.5,1,Dean,2.0,False,,,45,2.0,Henderson,13.7,7,8,247777,7648,517319,76019,0.4,1.8,Henderson,360,0,0,0,7,0,0,0,0,0,12,0,4,0.00,0.00,0.00,6.48,0.0,3.0,0.0,0.0,1.62,1.75,1.0,0.0,GKP
202,,,0,0.0,0.5,0,Rob,0.0,False,,,44,0.0,Holding,0.1,7,0,1089,122,4008,391,0.0,0.0,Holding,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
203,100.0,100.0,0,0.3,0.8,1,Will,0.3,False,,2024-08-23T14:00:06.339937Z,49,1.0,Hughes,0.0,7,3,1492,108,2610,242,0.1,0.6,Hughes,177,0,0,0,4,0,0,0,1,0,0,0,2,0.00,0.08,0.08,3.79,0.0,0.0,0.04,0.04,1.93,2.03,1.02,0.0,MID
205,,,0,1.3,1.8,1,Daichi,1.3,False,,,53,1.2,Kamada,0.3,7,5,7632,333,37096,3814,0.2,0.9,Kamada,209,0,0,0,4,0,0,0,1,0,0,0,2,0.21,0.13,0.34,3.19,0.09,0.0,0.06,0.15,1.37,1.72,0.86,0.0,MID
206,100.0,100.0,0,0.7,1.2,0,Jefferson,0.7,False,,2024-09-02T01:30:06.097342Z,49,1.5,Lerma Solís,0.1,7,3,2090,133,3427,383,0.1,0.6,Lerma,78,0,0,1,1,0,0,0,1,0,0,0,1,0.02,0.33,0.35,1.78,0.02,0.0,0.38,0.4,2.05,1.15,1.15,1.15,MID
207,,,1,5.7,6.2,13,Jean-Philippe,5.7,False,,,74,4.5,Mateta,4.5,7,18,243748,70863,391765,22771,0.8,2.4,Mateta,293,2,0,0,6,0,0,0,0,0,0,3,4,1.68,0.25,1.93,4.99,0.52,0.0,0.08,0.6,1.53,1.84,1.23,0.0,FWD
208,0.0,0.0,0,0.0,0.0,0,Matheus,0.0,False,Rib Injury - Expected back 28 Sep,2024-08-16T13:30:05.681072Z,44,0.0,França de Oliveira,0.8,7,0,104807,22908,40503,8405,0.0,0.0,M.França,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
209,,,0,0.0,0.5,0,Remi,0.0,False,,,40,0.0,Matthews,0.9,7,0,11722,604,23359,1823,0.0,0.0,Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
210,,,0,2.3,2.8,4,Tyrick,2.3,False,,,49,2.0,Mitchell,1.7,7,8,25257,3969,88439,8392,0.5,1.6,Mitchell,358,0,1,0,7,0,0,0,0,0,0,0,4,0.24,0.77,1.01,6.48,0.06,0.0,0.19,0.25,1.63,1.76,1.01,0.0,DEF
211,,,0,1.0,1.5,1,Daniel,1.0,False,,,50,1.8,Muñoz,3.2,7,7,80071,2190,185671,27987,0.2,1.4,Muñoz,350,0,1,0,7,0,0,0,1,0,0,0,4,0.15,0.32,0.47,6.47,0.04,0.0,0.08,0.12,1.66,1.8,1.03,0.0,DEF
212,0.0,0.0,0,0.0,0.0,0,David,0.0,False,Season long loan to Derby County,2024-07-26T08:51:53.649693Z,45,0.0,Ozoh,0.0,7,0,0,0,232,13,0.0,0.0,Ozoh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
213,0.0,0.0,0,0.0,0.0,0,Jesurun,0.0,False,Loaned to Sheffield United,2024-08-20T12:16:48.741122Z,45,0.0,Rak-Sakyi,0.1,7,0,755,0,14053,887,0.0,0.0,Rak-Sakyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
214,,,0,1.0,1.5,1,Jeffrey,1.0,False,,,49,1.0,Schlupp,0.1,7,3,3403,162,6586,615,0.2,0.6,Schlupp,12,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.55,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,MID
215,,,0,0.0,0.5,0,Joel,0.0,False,,,44,0.0,Ward,0.1,7,0,1359,179,5265,556,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF
216,100.0,100.0,0,2.0,2.5,2,Adam,2.0,False,,2024-09-04T10:30:05.352593Z,49,2.0,Wharton,0.4,7,8,11169,2767,22113,2542,0.4,1.6,Wharton,343,0,0,0,6,0,0,0,0,0,0,0,4,0.13,0.34,0.47,5.53,0.03,0.0,0.09,0.12,1.45,1.57,1.05,0.0,MID
445,,,0,0.0,0.5,0,Matt,0.0,False,,,40,0.0,Turner,16.0,7,0,155683,9690,381668,45301,0.0,0.0,Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GKP
585,,,0,2.0,2.5,4,Ismaïla,2.0,False,,,59,1.8,Sarr,0.2,7,7,5955,1101,20825,1382,0.3,1.2,I.Sarr,55,0,1,0,1,0,0,0,0,0,0,0,0,0.18,0.62,0.80,0.78,0.29,0.0,1.01,1.3,1.28,1.64,0.0,0.0,MID
644,,,0,0.0,0.5,0,Franco,0.0,False,,,45,0.0,Umeh-Chibueze,0.0,7,0,2619,586,790,260,0.0,0.0,Umeh-Chibueze,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
645,,,0,0.0,0.5,0,Justin,0.0,False,,,45,0.0,Devenny,0.0,7,0,596,172,169,68,0.0,0.0,Devenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
646,,,0,0.0,0.5,0,Asher,0.0,False,,,45,0.0,Agbinone,0.0,7,0,3096,829,703,297,0.0,0.0,Agbinone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
647,,,0,0.0,0.5,0,Kaden,0.0,False,,,45,0.0,Rodney,0.0,7,0,1671,396,417,173,0.0,0.0,Rodney,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID
650,,,0,2.0,2.5,1,Maxence,1.0,False,,,45,1.0,Lacroix,0.0,7,1,2506,641,677,293,0.2,0.2,Lacroix,90,0,0,0,2,0,0,0,0,0,0,0,1,0.00,0.04,0.04,1.23,0.0,0.0,0.04,0.04,1.23,2.0,1.0,0.0,DEF
156,0.0,0.0,0,0.0,0.0,0,Armando,0.0,False,Foot injury - Unknown return date,2024-09-08T23:00:06.640099Z,55,0.0,Broja,0.1,8,0,5978,74,9143,1461,0.0,0.0,Broja,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FWD
